"CELL_ID" "X_ArcGIS" "Y_ArcGIS" "ED_total_6Classes" "Suitability" "ED_total_ManNat" "NumClasses_VEG_LU" "Mean_Patch_areaKm2_Veg_LU" "LUVEG_1" "LUVEG_2" "LUVEG_3" "LUVEG_4" "LUVEG_5" "LUVEG_6" "LUVEG_7" "LUVEG_8" "LUVEG_20" "LUVEG_30" "LUVEG_60"
191435 191500 435500.000000002 0.0612 67.5 0.0297863682604273 11 0.0834586379707385 0 4.625 4.6875 1.5 0.9375 15.625 5.875 1.3125 26.6875 8.9375 24.1875
191436 191500 436500.000000007 0.0646 69 0.0245018450184502 11 0.0884269392984467 0 2.4375 4.1875 0.375 1.375 13.9375 8.375 0.5625 31.625 4 26.125
191437 191500 437500.000000012 0.0655 60.9375 0.0268702290076336 11 0.0604790521978022 0 3.125 4.5 1.5 4.375 19.0625 7.8125 0.5625 32.75 0.125 20.875
191438 191500 438499.999999988 0.07625 51.375 0.037338792221085 11 0.0549548728827159 0 4.625 5.9375 0.875 3.125 23.6875 9.0625 1.375 10.25 1.125 26.8125
191439 191500 439499.999999993 0.07555 53.75 0.0287142857142857 11 0.133959991201623 0 6.75 4.5 1.6875 4.375 10.4375 17.6875 2.3125 18.75 6.1875 26.5
191440 191500 440499.999999998 0.067 47.0625 0.0547713950762016 9 0.0635166383571857 0 14.625 5 6.4375 10.5 7.5625 8 0.8125 0 28.875 18.1875
191441 191500 441500.000000003 0.06645 60.0625 0.0625978090766823 10 0.0503669786335504 0 8.1875 4.0625 1.75 7 3.625 12.4375 0.375 0 18.9375 43.5625
191442 191500 442500.000000007 0.06385 54.25 0.0520218579234973 10 0.1210134481548 0 4.1875 3.625 2.5625 2.625 20.1875 11.9375 0.375 0 18.6875 34.875
191443 191500 443500.000000012 0.06175 79.0625 0.0919402985074627 10 0.354708294949789 0 1.25 2.1875 1.875 1.4375 3.375 9.875 0.25 0 1.9375 68.125
191444 191500 444499.999999988 0.0489 85.0625 0.100083682008368 9 0.207552485621908 0 1.3125 1.0625 2.25 1.0625 0.375 8.375 0.0625 0 0 80.0625
191445 191500 445499.999999993 0.07205 33.1875 0.0491059907834101 10 0.0372929759504416 0 8.125 1.125 26.5 3.6875 14 13.0625 1 0 0.125 31.6875
191446 191500 446499.999999998 0.07805 25.875 0.0416735028712059 10 0.039640531577613 0 11.875 2.3125 28.125 4.875 6.5625 21.3125 1.125 0 0.25 23.375
191447 191500 447500.000000003 0.05015 56.0625 0.0234261603375527 10 0.0830583802467026 1.0625 15.0625 1.8125 41.25 7.0625 0.9375 4.375 2.4375 0 0.5 25.5
191448 191500 448500.000000008 0.05675 80.8125 0.0113475177304965 10 0.150303597480106 2.5 38.6875 0.625 10.0625 26 0.0625 3.8125 6.3125 0 0.1875 11.75
191449 191500 449500.000000012 0.0569 54.1875 0.0164012539184953 9 0.0504481024176852 10.3125 40.0625 0.6875 0.75 28.5625 1.9375 7 10.375 0 0 0.3125
191450 191500 450499.999999989 0.0115 32 0.0156237753102547 7 0.912989583333333 0.375 2.4375 0 0 5.0625 0 0.1875 0.75 0 0 2.1875
191451 191500 451499.999999993 0.0206 5.9375 0.0116 7 0.608405303030303 32 1.9375 0 0 0.375 18.875 0.5625 1.5 0 0 0
191452 191500 452499.999999998 0.04265 18.4375 0.0126 8 0.0746701950010774 33.125 14.75 0.0625 0.125 7.8125 33.125 1.5625 9.4375 0 0 0
191453 191500 453500.000000003 0.04655 37.75 0.00755 8 0.0720607878842326 28.875 16.625 1.375 11.9375 15.9375 12.1875 7.9375 5.125 0 0 0
191454 191500 454500.000000008 0.04985 29.0625 0.00405253283302064 9 0.0709064131844463 36.125 20.6875 3.375 6.9375 10.4375 5.8125 8.3125 8.25 0 0.0625 0
191455 191500 455500.000000013 0.0548 79.8125 0.00940587867417136 9 0.0540104458450047 0.75 54 0.875 24.3125 7.1875 4.25 6.4375 2.125 0 0.0625 0
191456 191500 456499.999999989 0.0485 74.9375 0.0045 8 0.2301568656356 11 19.5 0.1875 53.3125 10.125 3.8125 0.9375 1.125 0 0 0
191457 191500 457499.999999994 0.0542 88.5625 0.004 7 0.030368903609831 0.1875 30.9375 0 41.875 25.0625 0.25 1.25 0.4375 0 0 0
191458 191500 458499.999999998 0.0537 77.625 0.00550688360450563 9 0.0599143999705145 0 25.375 0.25 59.4375 7.0625 0.4375 6.9375 0.25 0 0.125 0.125
191459 191500 459500.000000003 0.072 58.0625 0.0146133333333333 9 0.0368148148148148 3.9375 28.25 0.5 15.5625 22.875 1 21.125 0.5 0 0 6.25
191460 191500 460500.000000008 0.06055 82.125 0.0045 7 0.0376708915224233 3.1875 40.5 1.75 23.625 12.1875 0 17.125 1.625 0 0 0
191461 191500 461500.000000013 0.0638 63.3125 0.0047 7 0.04081608495671 0 33.625 2.125 39.0625 7.25 1.4375 16.125 0.375 0 0 0
191462 191500 462499.999999989 0.0671 74 0.0046 6 0.0317363260314697 0 35.875 0.75 36.5 6.3125 0 19.0625 1.5 0 0 0
191463 191500 463499.999999994 0.06285 69 0.004 7 0.0299887395590521 0 35.375 0.3125 36.125 6.375 0.3125 20.375 1.125 0 0 0
191464 191500 464499.999999999 0.06545 64.0625 0.00642006269592477 9 0.038294923004627 6.125 37.375 0 21.6875 7.9375 3 16.4375 7.125 0 0.125 0.1875
191465 191500 465500.000000003 0.06285 36.625 0.0318969219756621 10 0.139383602283793 0 10.8125 1.4375 35.4375 6.3125 11.4375 11.9375 0.0625 9.875 0 12.375
191466 191500 466500.000000008 0.07045 47.5 0.0433392539964476 10 0.0409478568257328 0 7.5 2.6875 26.375 8.4375 7.3125 14.4375 0.125 3.5 0.0625 29.5625
191467 191500 467500.000000013 0.05975 42 0.0235428571428571 11 0.0928679625703572 1.0625 16.0625 1.1875 45.25 3.125 5.5625 9.375 1.4375 1.375 0 10.375
191468 191500 468499.999999989 0.06665 36.5625 0.0465319865319865 9 0.085457438923286 0 11.5625 1.4375 27.5625 4.6875 12.6875 10.25 0.0625 0 0 17.375
191469 191500 469499.999999994 0.0766 36 0.0320692141312185 9 0.0308606691919192 0 13 1.25 41.0625 6.875 2.1875 21.9375 0.125 0 5.125 8.4375
191470 191500 470499.999999999 0.05375 43.1875 0.0227602158828065 7 0.0660451580339738 0 10.75 0.5625 57.9375 3.6875 0.1875 7.9375 0 0 0 18.9375
191471 191500 471500.000000004 0.0502 60.0625 0.0122627737226277 10 0.0530099513128422 0 21.875 0.25 51.25 9.9375 0.875 7.0625 2.9375 0 0.125 5.625
191472 191500 472500.000000008 0.05625 68.25 0.00613065326633166 9 0.0394596001129718 0.1875 39.625 0.375 34.125 9 1.125 8.375 6.6875 0 0 0.5
191473 191500 473500.000000013 0.0467 76.3125 0.0119289340101523 8 0.0484400227069078 0 27.25 1.125 54.875 6.375 1.3125 6.25 1.3125 0 0 1.5
191474 191500 474499.99999999 0.0554 30.3125 0.0278772378516624 10 0.0576862237300589 0 10.6875 1.1875 47.6875 6.125 24.3125 7.25 0.3125 0.1875 0.0625 2.1875
192308 192500 308499.999999993 0.06355 34.8125 0.0161904761904762 11 0.113072849714713 0.125 8.8125 5.1875 3.0625 4 33.9375 11.875 1.8125 25.625 1.625 3.9375
192309 192500 309499.999999997 0.07355 30.9375 0.0181143281365999 11 0.0466666869644779 0 6.3125 5.125 1.4375 6.75 33.6875 16.6875 2 11.4375 2.375 14.0625
192310 192500 310500.000000002 0.0708 17.5625 0.0092987012987013 10 0.0459088324043649 0 6.25 4.5 2.0625 4.4375 45.5 17.5625 3.8125 12 1.375 2.5
192311 192500 311500.000000007 0.0787 22.8125 0.0193144560357675 11 0.040909081577213 0 7.9375 8.375 1.875 5.25 38.125 15.6875 2.875 3.5625 2.0625 14.1875
192312 192500 312500.000000012 0.0375 51.375 0.0118982387475538 12 0.122015732250107 0.1875 6.5625 1.0625 2 2 33.1875 4.875 2.3125 43.4375 1.6875 2.625
192313 192500 313499.999999988 0.05005 72.125 0.021501210653753 11 0.149561749860763 0 5.3125 3.0625 1.875 2.875 11.125 5.8125 2.1875 45.125 0.5 22
192314 192500 314499.999999993 0.02165 83.75 0.0064687302590019 8 0.432057754010695 0 3.1875 0.375 0 0.8125 13.3125 1.625 1.5625 78.0625 0 1.0625
192315 192500 315499.999999998 0.06155 28.125 0.0241848523748395 11 0.0687932085797977 0.375 18.1875 2.4375 21.625 4.75 18.8125 7.6875 2.6875 20.8125 0.0625 2.5625
192316 192500 316500.000000003 0.0369 42.5625 0.0115171078114913 10 0.0978535320378151 0 4.375 1.4375 1.5 3.1875 40.3125 6.875 1.0625 38.0625 0 3.125
192317 192500 317500.000000007 0.0366 62 0.0152234993614304 10 0.0988321834415584 0.0625 7.9375 2.875 2.3125 4.375 18.125 5.625 1.5625 55 0 2.125
192318 192500 318500.000000012 0.029 84.1875 0.00995532865347798 10 0.399936923583663 0.3125 3.375 0.25 1.375 4.4375 10.375 1.5625 1.0625 75.1875 0 2.0625
192319 192500 319499.999999988 0.02015 64.0625 0.00556042579837195 9 0.274108258928571 0 2.125 2.75 0.0625 0.6875 29.25 2.4375 0.5 62 0 0.1875
192320 192500 320499.999999993 0.0538 52.4375 0.0266234817813765 12 0.134393857048748 0.125 6.8125 5.0625 0.125 3.1875 22.3125 11.1875 1.25 27 0.125 22.75
192321 192500 321499.999999998 0.06965 58.1875 0.0474487895716946 11 0.0894889257827637 0 8.875 1.625 5.8125 12.6875 4.25 9.6875 3 21 1.9375 30.0625
192322 192500 322500.000000003 0.0559 49.5 0.017165991902834 10 0.0691366247057037 0 8.3125 1.75 3.375 18.625 16.3125 4.5625 2.3125 37 1.25 6.5
192323 192500 323500.000000008 0.0525 67.1875 0.0150451075641915 10 0.0979057948630317 0 9.1875 2.625 4.4375 3.25 11 6.75 2.75 49.6875 1.625 8.6875
192324 192500 324500.000000012 0.06805 64.5 0.0361410018552876 11 0.0760390558697996 0 8.1875 4.125 1.125 4.6875 8.6875 11.875 1.875 26.6875 2.625 29.6875
192325 192500 325499.999999989 0.07415 57.8125 0.0641961852861035 12 0.0688732203461913 0.125 8.25 2.5625 4.125 6.9375 6.375 14.5625 1.0625 1.6875 6.8125 47.25
192326 192500 326499.999999993 0.06715 62 0.0682352941176471 11 0.183674951665134 0 5.6875 2 3.375 4.375 5.5 15.375 1.1875 2.1875 0.5 59
192327 192500 327499.999999998 0.071 63.625 0.0523111612175874 11 0.0967721460235453 0 5.75 4.5 2.125 5.75 4.3125 15.625 0.8125 16.375 1.625 43
192328 192500 328500.000000003 0.0601 61.3125 0.0366859344894027 10 0.175667997578049 0 6.25 3.75 4.1875 6.625 5.8125 14 0.8125 23.375 0 34.9375
192329 192500 329500.000000008 0.048 69.25 0.0201269841269841 12 0.148125089457326 0.0625 5.3125 3.4375 0.3125 4.0625 11.8125 8 1.0625 44.6875 0.0625 21.125
192330 192500 330500.000000013 0.0244 82.6875 0.00967088607594937 9 0.765031933446455 0 3.1875 0.375 1.0625 4.625 12.5625 1.875 0.5625 74.5 0 1.25
192331 192500 331499.999999989 0.0511724137931034 53.7068965517241 0.016688493919551 9 0.0833700362137862 0 10 2.32758620689655 2.32758620689655 4.39655172413793 25.2586206896552 5.60344827586207 0.517241379310345 41.7241379310345 0 7.8448275862069
192342 192500 342500.000000013 0.064696734059098 37.9471228615863 0.0228393135725429 10 0.0384182692307692 0 37.3250388802488 1.08864696734059 11.9751166407465 9.33125972006221 11.9751166407465 8.08709175738725 4.97667185069984 14.9300155520995 0.15552099533437 0.15552099533437
192343 192500 343499.999999989 0.05355 58.0625 0.00996837444655281 11 0.0767861893315018 0.625 16.0625 0.5625 2.6875 7.875 16.625 5.3125 9.75 39.25 0.5 0.75
192344 192500 344499.999999994 0.04415 59.8125 0.0140848990953375 10 0.088354361631016 0 5.9375 1.875 1.0625 8.5 23.375 3.75 1.5 43.75 0.1875 10.0625
192345 192500 345499.999999999 0.04835 57.4375 0.0204767879548306 10 0.10843683619281 0 40.9375 1.9375 2.5 9.25 10.3125 1.4375 1.5625 31.6875 0.0625 0.3125
192346 192500 346500.000000004 0.04575 67.625 0.0216120906801008 9 0.110052568319838 0 37.625 2.5625 9.6875 5 5.0625 2.875 0.5 35.9375 0.75 0
192347 192500 347500.000000008 0.03195 73.1875 0.00830519074421513 8 0.231800449346405 0 17.3125 0 1.875 5.375 18 2.5 0.8125 54.0625 0 0.0625
192348 192500 348500.000000013 0.0451 50.1875 0.0153983428935628 10 0.0738310769280538 0 16.5 0.125 1.5625 6.375 29.9375 4.5625 3.625 35.25 1.0625 1
192349 192500 349499.99999999 0.04685 27.625 0.0175238095238095 11 0.0789949633699634 0.0625 32.125 0.4375 11.75 6.625 26.3125 2.0625 2.125 16.125 0.125 2.25
192350 192500 350499.999999994 0.06375 70.625 0.028624376336422 11 0.0662557524255715 0.1875 16.125 0.875 5.625 5.1875 6.9375 3.0625 1.375 42.6875 0 17.375
192351 192500 351499.999999999 0.06445 64 0.0289496402877698 11 0.0936649775918855 0.0625 20.125 2.9375 4.625 6.3125 5.625 6.4375 1.125 39.625 2.25 10.875
192352 192500 352500.000000004 0.04875 58 0.017139090309822 12 0.266136379425173 0.1875 12.4375 1.375 9.375 5.625 13.875 4.5625 1.25 46.0625 2.25 2.9375
192353 192500 353500.000000009 0.0453 67.25 0.0357837837837838 11 0.14958595537029 0.4375 6.75 1.875 4.25 3.3125 14.1875 3.25 1.1875 10.125 54.0625 0.5625
192354 192500 354500.000000013 0.05145 73.25 0.0269187145557656 12 0.0929875111037931 0.0625 6.75 4.5625 4.6875 2.25 9.4375 3.5625 1.0625 33.5 33 1
192355 192500 355499.99999999 0.0533 56.0625 0.0323047619047619 12 0.196962031580226 0.0625 5.9375 4.1875 1.6875 2.0625 23.5 7.5 1.375 19.1875 12.6875 21.6875
192356 192500 356499.999999995 0.0581 45.8125 0.0249931034482759 12 0.069969882847038 0.3125 32.3125 3.0625 5.1875 9.625 16.6875 6.4375 3.125 13.8125 0.4375 8.6875
192357 192500 357499.999999999 0.07095 55.125 0.0294830132939439 12 0.0420027440632901 1.1875 47.625 1.5625 12.625 9.625 1.3125 7.1875 2.875 0.3125 1.6875 13.9375
192358 192500 358500.000000004 0.0622 79.1875 0.0288386123680241 11 0.0797073353177191 0 12.375 1.3125 8.1875 6.3125 5.8125 4.1875 1.1875 43.5 0.25 16.75
192359 192500 359500.000000009 0.06455 51.875 0.032258064516129 11 0.0658337477895668 0.6875 17.5 0.5 21.0625 4.6875 9.5 7.8125 1.8125 25.3125 1.5625 9.5625
192360 192500 360500.000000014 0.0436 50.875 0.0135714285714286 11 0.0930333148899325 0.0625 54.25 0.125 24.625 4.75 5.5625 2.5 1.5 4.5625 0.0625 2
192361 192500 361499.99999999 0.05415 36.375 0.0188838999358563 11 0.0697387426261604 0.1875 43.1875 0.6875 7.5 8.0625 17.9375 6.125 2.5625 10.8125 2.5 0.4375
192362 192500 362499.999999995 0.04745 43.8125 0.0124320909665193 10 0.0919252061935885 1.5625 48.5625 0.9375 10.625 8.625 1.75 4.125 3.1875 19.5625 0 1.0625
192363 192500 363500 0.0635 64 0.0454952076677316 12 0.0864187823551979 0.125 7.5625 4.4375 1.4375 5.6875 7 12.5 1.0625 18.6875 0.75 40.1875
192364 192500 364500.000000004 0.07405 64.125 0.0410108303249097 12 0.0558683861642743 0.1875 8.9375 6.0625 1.4375 8.875 5.8125 11.1875 2 24.75 0.4375 30.1875
192365 192500 365500.000000009 0.06535 32.75 0.0269360269360269 11 0.0805636525443511 0 17.6875 9.5 3.5 13.375 18.125 8.75 0.6875 21.125 1.625 5.3125
192366 192500 366500.000000014 0.0569 53.125 0.0205524861878453 11 0.0699786866359447 0 9.8125 2.75 1 13.0625 28.125 6.6875 0.9375 26.0625 0.3125 8.3125
192367 192500 367499.99999999 0.04255 43.75 0.0119949811794228 10 0.20462748015873 0 56 0.75 7.3125 5.3125 9.375 5.9375 7.3125 7.625 0.25 0.125
192368 192500 368499.999999995 0.0386 50.75 0.0147273893521488 11 0.129021991276268 0 20.5625 0.0625 5.3125 3.3125 22.875 6.0625 2.375 36.875 0.1875 2.1875
192369 192500 369500 0.0259 88.5625 0.00711333750782718 8 0.242440789473684 0 7.125 0 0.5625 6.0625 7.4375 0.5625 0.5625 77.5 0.1875 0
192370 192500 370500.000000005 0.02765 88.75 0.0074983839689722 11 0.176569777205553 0 4.1875 0.125 0.25 5.1875 5.8125 3.1875 0.6875 77.1875 0.0625 3.25
192371 192500 371500.000000009 0.06295 46.25 0.0319236883942766 12 0.0741882264300028 0.0625 18.9375 11.875 0.125 16.8125 11.6875 6.875 0.5 10.875 1.6875 16.5625
192372 192500 372500.000000014 0.048 39.8125 0.0172594752186589 10 0.0852974009752293 0 4.6875 2.9375 0.125 6.5625 41.5 7.3125 0.875 21.75 0 13.125
192373 192500 373499.99999999 0.0341 83.5625 0.0110478834142956 11 0.233364953413445 0 5.25 0.625 0.125 3.75 10.625 1 1.1875 60.5625 1.3125 4.75
192374 192500 374499.999999995 0.05405 60.25 0.0248769574944072 12 0.0830264475108225 0.0625 13.75 5.6875 0.5 10.9375 12.625 3.1875 0.4375 31.5625 1.3125 8.9375
192375 192500 375500 0.04505 55.875 0.0182252989301447 10 0.0701827224310777 1.1875 40.75 2.3125 3 24.375 3.5 1.3125 3.4375 19.4375 0 0.6875
192376 192500 376500.000000005 0.05525 72.9375 0.0187428571428571 11 0.0689468164774162 0 25.75 2.875 5.6875 10.5625 7.125 2.5625 1.625 31.25 0.625 11.6875
192377 192500 377500.00000001 0.0726 48 0.0309544282029235 11 0.0434898264580507 0 11.9375 2.1875 7.875 4.125 19.6875 8.75 2.3125 14.625 3.0625 15.625
192378 192500 378499.999999986 0.06555 33.625 0.0243990188062142 12 0.0597827517162471 11.0625 20.625 0.75 4.0625 5.25 5.75 12.6875 8.375 6.5625 16.125 5.8125
192379 192500 379499.999999991 0.051 6.4375 0.0102002670226969 9 0.049413435828877 44.4375 24.125 0 0.1875 2.625 1 1.4375 19.0625 0 6.9375 0.1875
192380 192500 380499.999999995 0.0397 17.875 0.00813384813384813 10 0.0889321428571428 38.75 15.6875 0.5 0 2.25 3.1875 1.375 23.5625 11.625 3 0.0625
192381 192500 381500 0.03915 53.875 0.0144360902255639 12 0.120188834780386 5.125 13.625 1.0625 0.3125 3.4375 15 4.875 7.125 40.8125 6.375 2.125
192382 192500 382500.000000005 0.04535 17.8125 0.0121130551816958 11 0.122217023580099 5.6875 24.4375 3.6875 0.0625 3.75 26.1875 9.6875 10.5625 8.5625 6.75 0.625
192383 192500 383500.00000001 0.0481 53.25 0.0286505190311419 11 0.265909561011905 3.25 19.1875 3.125 0.0625 0.4375 3.75 11.3125 8.4375 21.6875 26.9375 1.8125
192384 192500 384499.999999986 0.02045 80.875 0.00809675366008912 11 0.240337901069519 0.25 8.3125 0.0625 0.375 2.875 8.625 1.25 2.1875 73.8125 0 1.8125
192385 192500 385499.999999991 0.0189 65.25 0.0109 7 0.651235119047619 0 5.8125 0.0625 0 2.375 31.9375 0.3125 0.4375 59.0625 0 0
192386 192500 386499.999999996 0.01935 59.625 0.00967614011896894 11 0.120644594376212 0.0625 2.1875 0.3125 0.0625 2.125 37.125 0.75 0.875 51.0625 0 5.25
192387 192500 387500 0.03435 73.125 0.0118539325842697 11 0.112049634393384 0 4.4375 0.75 0.125 2.3125 22.1875 1.0625 1 56.125 0.8125 11
192388 192500 388500.000000005 0.0268 58.6875 0.0140377358490566 10 0.143177581738437 0 7.25 0.3125 0.0625 2.375 32.25 2.4375 2.25 52.3125 0.6875 0.0625
192389 192500 389500.00000001 0.0364 69.8125 0.0148534201954397 12 0.110574287280702 0.125 7.625 0.375 0.125 5.5625 21.0625 3.0625 1.4375 55.875 0.1875 3.625
192390 192500 390499.999999986 0.04185 68.8125 0.0189010989010989 10 0.0762565301120448 0 8.0625 0.625 0.4375 4.4375 23.25 2.25 1.75 50.0625 0 7.9375
192391 192500 391499.999999991 0.0513 36.25 0.0189252948885976 12 0.0601143561893289 0.0625 12.9375 1.1875 1 5.5 38.1875 8.25 2.1875 25.875 0.1875 4.5
192392 192500 392499.999999996 0.049 44.125 0.0178127046496398 11 0.127310571448479 0.625 8.0625 0.1875 4.3125 2.125 32.125 8.25 4.9375 34.375 0.5625 4.4375
192393 192500 393500.000000001 0.0506 79 0.0247058823529412 10 0.0961671905245838 0 4.25 2.3125 0.9375 4.0625 9.8125 4.5625 1.4375 49.0625 0 23.4375
192394 192500 394500.000000005 0.04805 73.8125 0.0174379610999329 12 0.189058089113033 0.25 41.0625 0.5 4.5625 8.5625 2.4375 3.5625 1.8125 30.25 0.1875 6.1875
192395 192500 395500.00000001 0.0477 73.25 0.0151267056530214 12 0.0928513088474026 0.25 44.8125 0.1875 9.375 7.0625 2.5 4.4375 2.0625 24.6875 0.625 3.5
192396 192500 396499.999999987 0.03945 72.3125 0.00947700063011972 8 0.149250685817805 0 58.8125 0 6.1875 9.125 0.9375 7.25 7.1875 9.6875 0 0.8125
192397 192500 397499.999999991 0.04145 63.0625 0.0159452054794521 9 0.154722355543008 0 37.125 0.9375 4.375 2.5625 10.4375 3.9375 1.4375 30.4375 0 8.75
192398 192500 398499.999999996 0.0496 83.3125 0.015855354659249 11 0.110355903151859 0 4.5 1.25 0.5625 7.5625 7.8125 3.25 1.4375 63.0625 0.1875 9.875
192399 192500 399500.000000001 0.0421 63.625 0.0135819935691318 12 0.0822341919722434 0.0625 48.9375 0.1875 1.6875 9.0625 11 4 4 17.4375 0.0625 2.625
192400 192500 400500.000000006 0.0567 57.1875 0.0285097192224622 12 0.062667342718161 0.1875 34.75 1 6.4375 6.5625 15.5 4.625 4.5625 13.1875 0.3125 12.3125
192401 192500 401500.00000001 0.04245 49.625 0.0195807978363759 11 0.0917702801844806 0 9.1875 1 6.8125 6.4375 30.5625 1.75 0.375 36.25 0.0625 7.5
192402 192500 402499.999999987 0.0529 47.875 0.0268852459016393 12 0.117858187867917 0.125 14.625 1.1875 2.5625 6.6875 27.125 6.625 2.4375 14.75 12.9375 9.875
192403 192500 403499.999999992 0.04005 53.3125 0.0156390977443609 11 0.0852035580711948 0.125 8.6875 0.25 0.375 4.8125 35 2.25 1.8125 38.125 1.1875 7.375
192404 192500 404499.999999996 0.0369 49.5625 0.0168076398362892 12 0.105456759029369 0.0625 30.9375 1.5 1.9375 4.375 16.0625 2 2.3125 31.9375 0.3125 7.9375
192405 192500 405500.000000001 0.0697 42 0.042495784148398 11 0.0739591756846885 0 36.375 5.75 2.8125 7.625 6.25 6.9375 3.5625 4 1.625 22.375
192406 192500 406500.000000006 0.0717 29.9375 0.0282315112540193 12 0.0512865564115322 0.0625 30.8125 4.125 5.1875 13.5 12.3125 9.9375 1.5 0.1875 0.0625 19.6875
192407 192500 407500.000000011 0.06085 55.75 0.0317528957528958 11 0.0743088476709431 0.0625 15.375 1.75 0.9375 11.0625 12 7.875 3.375 28.4375 0.125 19
192408 192500 408499.999999987 0.0739 44.875 0.0273214285714286 11 0.0464618404949685 0 11.5625 2.125 1.1875 5.25 23.75 11.6875 5.25 22.6875 0.375 15.4375
192409 192500 409499.999999992 0.05555 69.375 0.0198066914498141 11 0.186012392857401 0.4375 6.625 3 1 4.6875 13.375 6.9375 1.8125 45.75 2.9375 13.4375
192410 192500 410499.999999997 0.05885 41.5 0.0236776556776557 12 0.0831393646926537 2.875 13.3125 6.9375 0.6875 7.5625 20.875 8.75 3.0625 18.5625 14.0625 3.25
192411 192500 411500.000000001 0.05355 57.9375 0.0211533052039381 11 0.134141033002901 0 6.875 2.625 2.0625 4.1875 19.6875 8.875 1.3125 43 0.375 10.25
192412 192500 412500.000000006 0.06245 57.75 0.0362278978388998 11 0.0807459833606039 0 7 3.375 0.75 4.375 16.0625 10.8125 1.875 19.375 0.0625 35.875
192413 192500 413500.000000011 0.0705 30.4375 0.0110039113428944 10 0.0507242303481591 0 12.5 7.125 0.875 3.375 37.3125 8.9375 4.3125 21.375 0.4375 3.75
192414 192500 414499.999999987 0.06075 42.375 0.01707656612529 10 0.103095836092589 0 10.625 4.6875 1.625 3.4375 30.4375 8.25 3.875 17.4375 18.0625 1.5625
192415 192500 415499.999999992 0.0476 74.375 0.0236453201970443 10 0.184971653346653 0 11.25 0.8125 1.375 11.125 9.1875 3.0625 1.0625 38.1875 21.3125 2.625
192416 192500 416499.999999997 0.072 28.375 0.0399020408163265 10 0.0682222222222222 0 19.125 3.4375 24.4375 7.0625 9 10.9375 0.5625 1.8125 7.5625 16.0625
192417 192500 417500.000000002 0.0508 20.875 0.0137755102040816 10 0.14735016025641 0.125 17.8125 0.5 33.875 4.75 23.5 6.6875 1.625 9.125 0 2
192418 192500 418500.000000006 0.03385 58.6875 0.0133241946538725 10 0.100614648033126 0 2.5 1.3125 0.625 4.125 31.375 4.5625 1.25 45.3125 0 8.5625
192419 192500 419500.000000011 0.04845 70.125 0.0132970027247956 11 0.205158605072464 0.0625 6.3125 3.4375 2 3.5 14.5 5.375 1.0625 55.5 0 8.1875
192420 192500 420499.999999987 0.06705 53.3125 0.0474418604651163 11 0.0798477098696302 0 9 4.3125 24.1875 4.6875 2.1875 11.625 0.5 2.5 0.125 40.3125
192421 192500 421499.999999992 0.0732 56.125 0.0655259467040673 10 0.0910630694540504 0 4.8125 5 8.75 3.9375 4.125 17.4375 0.25 0 0.125 54.6875
192422 192500 422499.999999997 0.0677 20.625 0.0219125683060109 10 0.0499486020923521 0 9.5 11.5625 7.375 10.1875 32.9375 8.5 0.4375 10.875 0.1875 8.4375
192423 192500 423500.000000002 0.0512 27.3125 0.015796178343949 10 0.0822097224144826 0 21.0625 1.6875 13.75 12.3125 34.25 4.9375 0.6875 9.4375 0 1.8125
192424 192500 424500.000000007 0.0424137931034483 48.5344827586207 0.0168935427574171 10 0.220879779543784 0 11.6379310344828 0.258620689655172 42.5862068965517 6.37931034482759 18.3620689655172 3.36206896551724 0.172413793103448 16.0344827586207 0.0862068965517241 1.12068965517241
192427 192500 427499.999999992 0.0517108088761632 29.7065139584825 0.0175626043405676 10 0.0948731813971229 0 4.08017179670723 2.21904080171797 2.36220472440945 4.79599141016464 50.4652827487473 4.7244094488189 2.72011453113815 14.101646385111 3.07802433786686 11.4531138153185
192428 192500 428499.999999997 0.03765 37.5 0.0066839378238342 10 0.133223889802632 0 4.25 1.625 0.1875 2 48.6875 4.6875 2.75 31.5 3.0625 1.25
192429 192500 429500.000000002 0.04245 66.5 0.0156372165754496 11 0.185946423210433 0 4.4375 1.875 1.0625 1.375 18.875 8.25 2.375 40.8125 13.8125 6.9375
192430 192500 430500.000000007 0.07485 33.0625 0.0312554872695347 11 0.0550820366102224 0.1875 9.875 6.875 2.625 3.25 28.6875 17.4375 1.5 0.0625 18.375 11.125
192431 192500 431500.000000012 0.0281 68.1875 0.0326499032882012 9 0.366994318181818 0.0625 2.5625 5.125 1.3125 0.5625 17.25 4.8125 0.5625 0 67.75 0
192432 192500 432499.999999988 0.0617 31.0625 0.0299029126213592 11 0.065428275786332 1.5625 6.0625 4.4375 1.1875 2.375 40.875 13.875 2 4.1875 17.125 6.3125
192433 192500 433499.999999993 0.0524 75.5 0.0271596638655462 11 0.176291402191218 0 4.8125 3.875 0.5625 4.4375 3.6875 10.3125 0.875 45.5625 0.6875 24.5625
192434 192500 434499.999999997 0.0168 76.1875 0.00747422680412371 8 0.418115918803419 0 1.0625 0.375 0.25 0 22.625 0.3125 0.625 71.5625 3.1875 0
192435 192500 435500.000000002 0.04025 70.4375 0.0134087694483734 11 0.125256913848535 0 5.125 2.9375 0.0625 1.4375 17.8125 3.3125 1.6875 54 2 10.3125
